day,hr,mwh_ahead,mwh
3/23/18,1,754.9,736.9
3/23/18,2,734.6,713
3/23/18,3,732.2,698
3/23/18,4,734.3,702.1
3/23/18,5,728.5,718.4
3/23/18,6,787.8,771.2
3/23/18,7,929.7,875
3/23/18,8,1015.8,931.5
3/23/18,9,1000.9,942.1
3/23/18,10,984.4,943.1
3/23/18,11,990.1,940.8
3/23/18,12,958.1,925.5
3/23/18,13,929.2,902.7
3/23/18,14,922.4,895.6
3/23/18,15,927.6,883.4
3/23/18,16,902.6,875.8
3/23/18,17,906.1,872
3/23/18,18,930,885.5
3/23/18,19,977.9,897.5
3/23/18,20,981.3,930.1
3/23/18,21,944.1,912.9
3/23/18,22,900.5,875.2
3/23/18,23,848.3,818.3
3/23/18,24,784.2,759.7
3/24/18,1,810.8,709.6
3/24/18,2,788.7,682.4
3/24/18,3,721.8,667.9
3/24/18,4,720.1,661.7
3/24/18,5,725.1,665.8
3/24/18,6,729.2,690.4
3/24/18,7,779,734.8
3/24/18,8,859.8,780.7
3/24/18,9,869.9,833.7
3/24/18,10,844.1,859.6
3/24/18,11,872.3,864.9
3/24/18,12,872.3,853.9
3/24/18,13,854.6,838
3/24/18,14,842.7,819.5
3/24/18,15,845.1,820.5
3/24/18,16,818.3,822.7
3/24/18,17,833.2,831.2
3/24/18,18,853.5,845.7
3/24/18,19,885.1,861.3
3/24/18,20,906,888.4
3/24/18,21,895.8,874.3
3/24/18,22,846.7,837.7
3/24/18,23,794.1,788.2
3/24/18,24,738.5,746.6
3/25/18,1,761.6,703.2
3/25/18,2,740.7,677.5
3/25/18,3,721.1,662.4
3/25/18,4,722.4,656.2
3/25/18,5,703.1,660.4
3/25/18,6,740.1,672.1
3/25/18,7,762.6,696.3
3/25/18,8,806.6,733
3/25/18,9,834.5,787
3/25/18,10,934.2,840.8
3/25/18,11,916.2,870.1
3/25/18,12,909.8,889.5
3/25/18,13,917,894.3
3/25/18,14,892.6,894.4
3/25/18,15,842.7,878.8
3/25/18,16,842.1,869.2
3/25/18,17,880.9,879.9
3/25/18,18,901.5,902.5
3/25/18,19,930,920.4
3/25/18,20,955.8,961.5
3/25/18,21,947.6,954.1
3/25/18,22,872.1,906.8
3/25/18,23,806.9,833.7
3/25/18,24,728.9,768.9
3/26/18,1,697.7,736.3
3/26/18,2,688.1,711.7
3/26/18,3,676.4,701
3/26/18,4,681.2,704.4
3/26/18,5,696.4,722.7
3/26/18,6,752.5,781.5
3/26/18,7,889.2,886.4
3/26/18,8,985.5,945
3/26/18,9,937.4,952.6
3/26/18,10,950.3,953.7
3/26/18,11,938.1,948.4
3/26/18,12,927.2,944.5
3/26/18,13,867,931.8
3/26/18,14,870.4,925.2
3/26/18,15,864,909
3/26/18,16,850.3,899.5
3/26/18,17,847.4,898.3
3/26/18,18,863.2,921
3/26/18,19,993.9,949.3
3/26/18,20,1007,998.7
3/26/18,21,986.3,989.1
3/26/18,22,919.1,935.4
3/26/18,23,835.5,855.7
3/26/18,24,759.9,794.7
3/27/18,1,706.3,750.7
3/27/18,2,686.3,726.5
3/27/18,3,675.6,720.1
3/27/18,4,678.6,722.3
3/27/18,5,699,738.4
3/27/18,6,745.4,796.8
3/27/18,7,910.1,900.2
3/27/18,8,986.3,953.5
3/27/18,9,953.5,953.5
3/27/18,10,916.8,945.8
3/27/18,11,904.8,938.1
3/27/18,12,896,926.3
3/27/18,13,825.6,912.3
3/27/18,14,828.2,904.7
3/27/18,15,814.7,886.3
3/27/18,16,794.3,880.4
3/27/18,17,806.4,878.9
3/27/18,18,822.8,900.8
3/27/18,19,886.9,931.8
3/27/18,20,940.1,966.6
3/27/18,21,924,948.5
3/27/18,22,878.3,894.1
3/27/18,23,756.1,809.6
3/27/18,24,700.8,752.3
3/28/18,1,719.1,700
3/28/18,2,709.5,674.1
3/28/18,3,686.9,661.4
3/28/18,4,686.3,657.6
3/28/18,5,690.5,674.7
3/28/18,6,757.3,730.1
3/28/18,7,902.8,831.7
3/28/18,8,978.8,897.1
3/28/18,9,969.5,915.1
3/28/18,10,983.7,926.1
3/28/18,11,988.6,924.8
3/28/18,12,967.6,917.4
3/28/18,13,945,893.9
3/28/18,14,916.2,885.6
3/28/18,15,907,868.9
3/28/18,16,888.5,864.1
3/28/18,17,884.5,860.6
3/28/18,18,902.1,877.7
3/28/18,19,940.1,900.9
3/28/18,20,987.9,935.8
3/28/18,21,924,922.5
3/28/18,22,872.9,871.5
3/28/18,23,793.3,793.5
3/28/18,24,726.5,723.1
3/29/18,1,696.9,685.6
3/29/18,2,672,658.5
3/29/18,3,658.9,648.3
3/29/18,4,650.4,643
3/29/18,5,693.5,660.9
3/29/18,6,723.8,718.9
3/29/18,7,856.6,814.2
3/29/18,8,935.3,869
3/29/18,9,936.9,882.1
3/29/18,10,944,887.6
3/29/18,11,923.7,886.9
3/29/18,12,880.3,879
3/29/18,13,863.8,896.2
3/29/18,14,872,897.2
3/29/18,15,867.9,885.5
3/29/18,16,852,879.1
3/29/18,17,865.2,882.4
3/29/18,18,852.4,895.3
3/29/18,19,930.4,909.2
3/29/18,20,954.3,924.5
3/29/18,21,895,899.3
3/29/18,22,842.6,854.9
3/29/18,23,768.1,777
3/29/18,24,688.9,706.4
3/30/18,1,653.4,664.4
3/30/18,2,607.6,637.9
3/30/18,3,590.1,621.9
3/30/18,4,569.1,617.3
3/30/18,5,579.8,630.4
3/30/18,6,619.1,677
3/30/18,7,737.7,747.3
3/30/18,8,796.7,811.1
3/30/18,9,804.6,855.1
3/30/18,10,850.8,886.1
3/30/18,11,878.5,900.3
3/30/18,12,822.5,902.6
3/30/18,13,828,893.5
3/30/18,14,826.9,899
3/30/18,15,780.5,883.4
3/30/18,16,772,868.6
3/30/18,17,786,865.3
3/30/18,18,817.8,865.1
3/30/18,19,827.6,872.3
3/30/18,20,857.3,883.8
3/30/18,21,837.1,861.2
3/30/18,22,769.9,820.7
3/30/18,23,674.3,756.8
3/30/18,24,613.6,704
3/31/18,1,645.3,656.4
3/31/18,2,624,630.9
3/31/18,3,608,616.9
3/31/18,4,604.5,613.5
3/31/18,5,610.5,620.3
3/31/18,6,629.9,643
3/31/18,7,681.6,677.3
3/31/18,8,720.8,725.2
3/31/18,9,773.9,774.5
3/31/18,10,781.3,802.4
3/31/18,11,707.8,814.2
3/31/18,12,729.2,804.4
3/31/18,13,746.5,789.7
3/31/18,14,740.8,770.3
3/31/18,15,735.6,759.2
3/31/18,16,728.4,759.6
3/31/18,17,737.3,765.8
3/31/18,18,767.5,784.9
3/31/18,19,811.4,800.4
3/31/18,20,841.9,841.4
3/31/18,21,827.4,846.1
3/31/18,22,770.4,816.8
3/31/18,23,717.6,771.7
3/31/18,24,673.4,708.5
4/1/18,1,655.6,671
4/1/18,2,576.6,640.1
4/1/18,3,556.2,621.2
4/1/18,4,551.4,613.7
4/1/18,5,554.4,610.1
4/1/18,6,595.4,621.2
4/1/18,7,662.8,649.2
4/1/18,8,729,697.6
4/1/18,9,752,757.2
4/1/18,10,735.1,798.3
4/1/18,11,796.4,810.9
4/1/18,12,804.8,804.4
4/1/18,13,793.5,794.6
4/1/18,14,688.5,763.6
4/1/18,15,676.8,727.6
4/1/18,16,674.3,718.7
4/1/18,17,677.2,712.7
4/1/18,18,699.9,716.9
4/1/18,19,794.7,746.3
4/1/18,20,790.5,808.8
4/1/18,21,812.4,829.2
4/1/18,22,787,794.1
4/1/18,23,738.6,733.7
4/1/18,24,684.5,675.3
4/2/18,1,693.5,650.7
4/2/18,2,680.6,629.4
4/2/18,3,665.2,623.8
4/2/18,4,669.7,631
4/2/18,5,676.9,646.2
4/2/18,6,740.9,708.8
4/2/18,7,927.1,814.9
4/2/18,8,956.1,894.3
4/2/18,9,967.8,937.5
4/2/18,10,935.3,969
4/2/18,11,952.9,993
4/2/18,12,943.7,1002.3
4/2/18,13,919.5,981.8
4/2/18,14,898.1,963.4
4/2/18,15,886.1,937.1
4/2/18,16,868.5,927.4
4/2/18,17,861.1,926.1
4/2/18,18,892.5,941.5
4/2/18,19,924.7,955.4
4/2/18,20,977.7,988
4/2/18,21,939.3,975.8
4/2/18,22,889.6,921.5
4/2/18,23,773.9,836.6
4/2/18,24,687.7,761.9
4/3/18,1,705,723.7
4/3/18,2,671.3,698.2
4/3/18,3,673.6,688.4
4/3/18,4,674.5,692
4/3/18,5,684.7,710.6
4/3/18,6,735.6,766.9
4/3/18,7,904.2,867.3
4/3/18,8,972,926
4/3/18,9,992.2,925.9
4/3/18,10,1003.8,918
4/3/18,11,982.6,921.9
4/3/18,12,980.8,935.9
4/3/18,13,966.3,933.4
4/3/18,14,968.6,950.9
4/3/18,15,953.7,952.2
4/3/18,16,945.2,956
4/3/18,17,927.1,969.7
4/3/18,18,953.5,995.9
4/3/18,19,962.7,1011.5
4/3/18,20,1005.2,1012.9
4/3/18,21,921.6,979.1
4/3/18,22,859.9,910.7
4/3/18,23,760.3,830
4/3/18,24,692.5,754.4
4/4/18,1,679.4,700.1
4/4/18,2,668.8,681.5
4/4/18,3,641.3,667.3
4/4/18,4,638.4,661.3
4/4/18,5,675.8,683.1
4/4/18,6,704,738.4
4/4/18,7,883.5,836.1
4/4/18,8,908,903.4
4/4/18,9,952.8,929.5
4/4/18,10,947.2,945
4/4/18,11,945.1,950.6
4/4/18,12,937.9,950.6
4/4/18,13,851.6,942.8
4/4/18,14,859.2,946.7
4/4/18,15,853.4,936.6
4/4/18,16,863.4,933.6
4/4/18,17,857.9,939.6
4/4/18,18,863.6,941.1
4/4/18,19,913.8,933.6
4/4/18,20,973.5,953.1
4/4/18,21,919.1,938.8
4/4/18,22,820.7,888.5
4/4/18,23,727.1,806.3
4/4/18,24,700.6,738.3
4/5/18,1,758,705.1
4/5/18,2,720.8,679.4
4/5/18,3,716.1,670.7
4/5/18,4,705.3,681.9
4/5/18,5,715.5,703.3
4/5/18,6,789.6,765.1
4/5/18,7,951.3,867.2
4/5/18,8,997.3,925.6
4/5/18,9,986.6,940.8
4/5/18,10,979.3,950.5
4/5/18,11,970.1,950.6
4/5/18,12,912.8,933.1
4/5/18,13,917.4,930.6
4/5/18,14,912.4,923.1
4/5/18,15,902.6,898.3
4/5/18,16,882.5,891.7
4/5/18,17,873.7,891.9
4/5/18,18,881.5,908.3
4/5/18,19,908.4,931.9
4/5/18,20,951.4,979.1
4/5/18,21,926.8,978.2
4/5/18,22,885.4,928
4/5/18,23,818.5,854.6
4/5/18,24,756.6,786.5
4/6/18,1,708,737.8
4/6/18,2,667.9,710.8
4/6/18,3,696,701.6
4/6/18,4,688.7,702.5
4/6/18,5,685.1,723.1
4/6/18,6,735.9,782.8
4/6/18,7,872.7,877.1
4/6/18,8,901.9,940.4
4/6/18,9,901.3,957
4/6/18,10,906.6,965.7
4/6/18,11,920.4,977.6
4/6/18,12,915.2,983.4
4/6/18,13,898.9,993.5
4/6/18,14,895.3,1003.7
4/6/18,15,882.6,995.2
4/6/18,16,861.1,984.3
4/6/18,17,871.4,967.9
4/6/18,18,883.5,945.2
4/6/18,19,857,930
4/6/18,20,878.9,950.9
4/6/18,21,865.6,936
4/6/18,22,821.4,892.1
4/6/18,23,746.2,825.2
4/6/18,24,707.3,757.3
4/7/18,1,664.8,708.7
4/7/18,2,661,675.3
4/7/18,3,648.5,655.2
4/7/18,4,620.9,650.6
4/7/18,5,628.3,653.5
4/7/18,6,651.4,673.3
4/7/18,7,707.5,715.6
4/7/18,8,750.3,768
4/7/18,9,820.8,832.6
4/7/18,10,842.3,878.9
4/7/18,11,856.5,896.9
4/7/18,12,858.2,890.1
4/7/18,13,900.7,871
4/7/18,14,871,835.3
4/7/18,15,832.5,811.4
4/7/18,16,823.6,794.9
4/7/18,17,810.1,799.3
4/7/18,18,823.7,817.4
4/7/18,19,816.1,839.9
4/7/18,20,867.2,870.4
4/7/18,21,839.4,867.9
4/7/18,22,772.6,835
4/7/18,23,730.2,789.6
4/7/18,24,663.9,735.5
4/8/18,1,724.7,693.7
4/8/18,2,716.1,669.1
4/8/18,3,724.4,654.3
4/8/18,4,701.1,652.3
4/8/18,5,696.8,656.3
4/8/18,6,712.7,670.6
4/8/18,7,728.2,697.8
4/8/18,8,784.4,740.5
4/8/18,9,810.6,786.6
4/8/18,10,848.2,826.4
4/8/18,11,856.5,847.9
4/8/18,12,834.5,841.9
4/8/18,13,827.8,841.1
4/8/18,14,834.9,837.4
4/8/18,15,809.7,816.9
4/8/18,16,810,813.6
4/8/18,17,819.7,833.2
4/8/18,18,836.8,860.8
4/8/18,19,873.2,883
4/8/18,20,965.3,923.9
4/8/18,21,932.6,921.8
4/8/18,22,812.4,872.4
4/8/18,23,759.6,802.1
4/8/18,24,682,743.4
4/9/18,1,711.3,704.4
4/9/18,2,690.6,683.2
4/9/18,3,686.4,676.7
4/9/18,4,690.1,678.9
4/9/18,5,701.3,702.8
4/9/18,6,737.6,767
4/9/18,7,899.6,866.4
4/9/18,8,976.8,930.4
4/9/18,9,930.5,940.5
4/9/18,10,946.8,946.1
4/9/18,11,952.2,945.1
4/9/18,12,949.6,942.9
4/9/18,13,947.3,930.5
4/9/18,14,899.8,915
4/9/18,15,884.7,893.7
4/9/18,16,868.4,879.2
4/9/18,17,864.6,872.5
4/9/18,18,878.4,887
4/9/18,19,913.5,912.1
4/9/18,20,950.4,956.1
4/9/18,21,954.4,954.2
4/9/18,22,889.2,898.5
4/9/18,23,764.7,818.1
4/9/18,24,690.9,745.7
4/10/18,1,708.5,695.8
4/10/18,2,687.2,671.3
4/10/18,3,679.6,659.3
4/10/18,4,682.9,656.9
4/10/18,5,673,681.5
4/10/18,6,703.6,732.1
4/10/18,7,841.7,833.6
4/10/18,8,937.6,900.5
4/10/18,9,938.3,921.7
4/10/18,10,999.5,937.7
4/10/18,11,997.9,953.8
4/10/18,12,915.2,959.3
4/10/18,13,877.5,950
4/10/18,14,868.9,944
4/10/18,15,875.8,937.6
4/10/18,16,838.6,927.7
4/10/18,17,872.2,931.6
4/10/18,18,815.2,946.1
4/10/18,19,894.1,956.2
4/10/18,20,961.2,973.6
4/10/18,21,963.5,965.5
4/10/18,22,866.9,910.2
4/10/18,23,684.4,827.3
4/10/18,24,611.7,768.6
4/11/18,1,709,723.3
4/11/18,2,686.6,700.4
4/11/18,3,677.5,689.6
4/11/18,4,668.5,690.4
4/11/18,5,688.6,711.6
4/11/18,6,741.3,776.6
4/11/18,7,872.7,871.7
4/11/18,8,933.1,923.8
4/11/18,9,916.3,922.3
4/11/18,10,928.5,912
4/11/18,11,956,910.9
4/11/18,12,921.8,902.1
4/11/18,13,873.1,886.8
4/11/18,14,865.8,882.9
4/11/18,15,817.7,868
4/11/18,16,795.3,862.2
4/11/18,17,794.7,864.7
4/11/18,18,795.7,877.3
4/11/18,19,822.4,898.4
4/11/18,20,874,938.5
4/11/18,21,858,940.7
4/11/18,22,830.3,892.3
4/11/18,23,702,808.6
4/11/18,24,653,748
4/12/18,1,740.1,697.9
4/12/18,2,708.3,673.2
4/12/18,3,693.4,661
4/12/18,4,694.6,658.4
4/12/18,5,713.2,681.3
4/12/18,6,781.6,736.3
4/12/18,7,882.8,828.8
4/12/18,8,968.9,886.2
4/12/18,9,963.6,886.3
4/12/18,10,953.3,888.8
4/12/18,11,956.9,892.2
4/12/18,12,954,888.1
4/12/18,13,939.4,875.9
4/12/18,14,939.6,864.3
4/12/18,15,885.6,872.6
4/12/18,16,864.2,856.2
4/12/18,17,855.4,861.7
4/12/18,18,856.2,885.1
4/12/18,19,881.2,908.1
4/12/18,20,929.5,934.8
4/12/18,21,906.1,915.4
4/12/18,22,875.5,859.8
4/12/18,23,786.5,772.9
4/12/18,24,720.7,711.5
4/13/18,1,682.4,666.6
4/13/18,2,653.3,641.8
4/13/18,3,636.6,631
4/13/18,4,635.4,624.9
4/13/18,5,651.9,644
4/13/18,6,716.9,693
4/13/18,7,788.3,771.8
4/13/18,8,850.9,840.6
4/13/18,9,888.1,866.2
4/13/18,10,900.7,890.1
4/13/18,11,909.2,902.7
4/13/18,12,913.2,903.8
4/13/18,13,830.6,888.1
4/13/18,14,853.5,875.4
4/13/18,15,814.9,861.6
4/13/18,16,793.2,844
4/13/18,17,771.2,839.2
4/13/18,18,758.5,830.3
4/13/18,19,843.9,828.8
4/13/18,20,829.8,850.8
4/13/18,21,824.4,853.6
4/13/18,22,764.4,817.6
4/13/18,23,699.4,758.9
4/13/18,24,598.4,692.4
4/14/18,1,657.6,650.1
4/14/18,2,627.6,623.4
4/14/18,3,615.1,607.4
4/14/18,4,607.8,598.7
4/14/18,5,610.5,604.3
4/14/18,6,630.4,624.9
4/14/18,7,657.9,655.7
4/14/18,8,706.7,705.2
4/14/18,9,759.9,740.4
4/14/18,10,794.1,764
4/14/18,11,815.7,772.9
4/14/18,12,836.1,767
4/14/18,13,837.9,757.3
4/14/18,14,832,745.4
4/14/18,15,812.3,741
4/14/18,16,795.8,733.1
4/14/18,17,800.8,742.5
4/14/18,18,839.1,764.3
4/14/18,19,847.2,788.4
4/14/18,20,857,818.5
4/14/18,21,841.1,818.5
4/14/18,22,781.9,783.4
4/14/18,23,767.6,737
4/14/18,24,729.2,685
4/15/18,1,664.4,643.3
4/15/18,2,642.6,617.5
4/15/18,3,624.8,612.2
4/15/18,4,624.9,605.5
4/15/18,5,630.1,609.3
4/15/18,6,648.4,629.8
4/15/18,7,678.6,651.4
4/15/18,8,672.8,699.8
4/15/18,9,781.2,759.4
4/15/18,10,824.6,811.2
4/15/18,11,879.9,851.5
4/15/18,12,919.6,870.9
4/15/18,13,915.7,881.8
4/15/18,14,880.7,878.9
4/15/18,15,896.6,874.6
4/15/18,16,858.3,873.2
4/15/18,17,899.3,888.9
4/15/18,18,899,904.6
4/15/18,19,917.6,913
4/15/18,20,938.7,931.1
4/15/18,21,951.4,911.7
4/15/18,22,831.5,866.9
4/15/18,23,755.9,800.3
4/15/18,24,719.9,730.9
4/16/18,1,652.2,700.8
4/16/18,2,628.8,673.4
4/16/18,3,621.3,661.3
4/16/18,4,623.3,659.1
4/16/18,5,631.5,678.8
4/16/18,6,688.5,725.8
4/16/18,7,827.2,806.2
4/16/18,8,881.9,884.2
4/16/18,9,907.5,939
4/16/18,10,930.3,969.5
4/16/18,11,953.9,987
4/16/18,12,959.4,998.2
4/16/18,13,947.1,996.1
4/16/18,14,930,997.2
4/16/18,15,911.2,983.5
4/16/18,16,875.2,968.5
4/16/18,17,870.5,948.3
4/16/18,18,884.1,938.7
4/16/18,19,922.7,934.8
4/16/18,20,971.9,929.9
4/16/18,21,924.7,915.4
4/16/18,22,846.7,856.5
4/16/18,23,772.5,791.3
4/16/18,24,718.1,719.6
4/17/18,1,676.9,677.5
4/17/18,2,672.4,650.3
4/17/18,3,649.8,635.1
4/17/18,4,649.1,632.9
4/17/18,5,673.4,649.6
4/17/18,6,715.1,705.3
4/17/18,7,845.7,773.2
4/17/18,8,898.9,835
4/17/18,9,900.5,854
4/17/18,10,906.8,866.4
4/17/18,11,926.5,880.2
4/17/18,12,928.8,890.2
4/17/18,13,911,888
4/17/18,14,914.8,890.1
4/17/18,15,897.3,881.2
4/17/18,16,884.8,881
4/17/18,17,864.7,886.8
4/17/18,18,903.4,908
4/17/18,19,875.9,921.6
4/17/18,20,951.8,930.2
4/17/18,21,960.9,916.6
4/17/18,22,899.4,863.9
4/17/18,23,812.7,796.1
4/17/18,24,729.7,730.2
4/18/18,1,724.7,683.4
4/18/18,2,710.7,662.9
4/18/18,3,699.8,653.3
4/18/18,4,689.2,652.9
4/18/18,5,693.6,672
4/18/18,6,766.1,725.6
4/18/18,7,866.4,802.1
4/18/18,8,918.5,869.8
4/18/18,9,898.9,900.8
4/18/18,10,892,916.7
4/18/18,11,891.1,919.1
4/18/18,12,888.8,906.5
4/18/18,13,879.6,894.1
4/18/18,14,885.3,892.3
4/18/18,15,863.1,867.1
4/18/18,16,847.1,850.7
4/18/18,17,841.6,841.5
4/18/18,18,862.7,855
4/18/18,19,881.6,878.9
4/18/18,20,924,905.3
4/18/18,21,914.2,906.9
4/18/18,22,841.2,853.4
4/18/18,23,749.1,789
4/18/18,24,687.7,720.8
4/19/18,1,650.8,677.7
4/19/18,2,630.2,654.6
4/19/18,3,616.2,640
4/19/18,4,616.1,635.8
4/19/18,5,630.3,649.4
4/19/18,6,661,700.5
4/19/18,7,843.7,778.1
4/19/18,8,899.4,856.7
4/19/18,9,930.6,907.5
4/19/18,10,946.9,939.2
4/19/18,11,988.3,962.3
4/19/18,12,986,969.9
4/19/18,13,947.4,964
4/19/18,14,945.9,970
4/19/18,15,949.3,955.6
4/19/18,16,938.6,936.2
4/19/18,17,935.8,924.6
4/19/18,18,972.4,913.4
4/19/18,19,968.3,929.3
4/19/18,20,987.6,946.4
4/19/18,21,988.9,938.4
4/19/18,22,888.3,891.7
4/19/18,23,785.8,816.9
4/19/18,24,705.4,746.6
4/20/18,1,680.8,701.8
4/20/18,2,672.4,676
4/20/18,3,658.9,664.2
4/20/18,4,662.6,663
4/20/18,5,654.3,681.1
4/20/18,6,706.4,732.3
4/20/18,7,845.4,801.1
4/20/18,8,901.8,859
4/20/18,9,877.8,892.5
4/20/18,10,888,899.7
4/20/18,11,907.6,900.3
4/20/18,12,886.3,893.3
4/20/18,13,845.2,884.9
4/20/18,14,848.2,878.7
4/20/18,15,832.4,859.3
4/20/18,16,819.5,839.3
4/20/18,17,804.4,832.2
4/20/18,18,812.4,836.2
4/20/18,19,845.5,844
4/20/18,20,858,866.5
4/20/18,21,869.1,874.7
4/20/18,22,847.2,835.4
4/20/18,23,770.6,784.6
4/20/18,24,705.7,730.8
4/21/18,1,590.6,681.2
4/21/18,2,569.7,656.3
4/21/18,3,555.9,640.3
4/21/18,4,556.1,637.1
4/21/18,5,558,647.4
4/21/18,6,626.5,666.9
4/21/18,7,678.3,692.8
4/21/18,8,730,729.4
4/21/18,9,789.1,761.7
4/21/18,10,814.8,780.3
4/21/18,11,792.6,788.8
4/21/18,12,784.8,784.5
4/21/18,13,770.6,774.1
4/21/18,14,757.4,756.4
4/21/18,15,748.8,742.6
4/21/18,16,741,736.5
4/21/18,17,750,741.9
4/21/18,18,767.7,756.9
4/21/18,19,783.5,767.1
4/21/18,20,842,792.5
4/21/18,21,850.8,810.3
4/21/18,22,808.3,778
4/21/18,23,749.3,732.3
4/21/18,24,687.2,677.1
4/22/18,1,672.8,637.9
4/22/18,2,655,606.9
4/22/18,3,629.6,601.8
4/22/18,4,627,597.3
4/22/18,5,630.9,603.3
4/22/18,6,655.2,617
4/22/18,7,672.1,635.8
4/22/18,8,708.7,667.8
4/22/18,9,745.9,703.3
4/22/18,10,749.4,731.7
4/22/18,11,751.3,747.6
4/22/18,12,750.4,752
4/22/18,13,746.7,748
4/22/18,14,739.3,738.3
4/22/18,15,725.9,731.6
4/22/18,16,716.1,727.2
4/22/18,17,725.4,737.8
4/22/18,18,753.5,763.1
4/22/18,19,776.1,781.4
4/22/18,20,835,811.6
4/22/18,21,866.2,831.8
4/22/18,22,798,787.3
4/22/18,23,733.1,717.9
4/22/18,24,665.9,651.3
4/23/18,1,630,625.8
4/23/18,2,613.7,605.1
4/23/18,3,602.2,598.1
4/23/18,4,605.6,601.1
4/23/18,5,621.6,620.6
4/23/18,6,666.5,679
4/23/18,7,816.5,773.2
4/23/18,8,837.9,835.8
4/23/18,9,863.8,845.3
4/23/18,10,879.3,853.1
4/23/18,11,878.8,859
4/23/18,12,876.5,857.5
4/23/18,13,869,850.6
4/23/18,14,871.2,853
4/23/18,15,859.7,840.6
4/23/18,16,850.6,829.8
4/23/18,17,841.9,824.5
4/23/18,18,849.7,835.9
4/23/18,19,863.5,842.5
4/23/18,20,914.1,867.1
4/23/18,21,954.6,880.8
4/23/18,22,847.5,827.4
4/23/18,23,767.8,750.6
4/23/18,24,704.5,677.3
4/24/18,1,640.7,639.1
4/24/18,2,593.1,616.4
4/24/18,3,581.4,607.6
4/24/18,4,588.1,607.4
4/24/18,5,603,631.2
4/24/18,6,667.3,685.4
4/24/18,7,807,773.2
4/24/18,8,857.6,833
4/24/18,9,847.6,846.3
4/24/18,10,862.1,849.4
4/24/18,11,864.6,854.4
4/24/18,12,853.5,854.2
4/24/18,13,846.9,847.8
4/24/18,14,825.7,848.8
4/24/18,15,834.3,838.6
4/24/18,16,821.4,823.3
4/24/18,17,812.9,821.3
4/24/18,18,803,831
4/24/18,19,823.8,847.9
4/24/18,20,870.3,873.3
4/24/18,21,904.3,873.3
4/24/18,22,833.2,826.7
4/24/18,23,737.4,740.4
4/24/18,24,641.9,666.5
4/25/18,1,592.6,625.8
4/25/18,2,571.1,604.5
4/25/18,3,560.2,592.8
4/25/18,4,560.6,586
4/25/18,5,571.5,605.2
4/25/18,6,611.2,658.5
4/25/18,7,721.8,744.9
4/25/18,8,820.3,826.3
4/25/18,9,856.7,860.6
4/25/18,10,859.9,881.7
4/25/18,11,889.2,899.3
4/25/18,12,881.9,910.4
4/25/18,13,909.7,907.4
4/25/18,14,899.5,911.3
4/25/18,15,845.3,904.8
4/25/18,16,854.8,905.3
4/25/18,17,850.7,910.2
4/25/18,18,835.5,922.5
4/25/18,19,850.5,921.1
4/25/18,20,861.4,922.9
4/25/18,21,903.6,900.2
4/25/18,22,831,841.3
4/25/18,23,748.9,760.6
4/25/18,24,649.8,692.3
4/26/18,1,619.7,643
4/26/18,2,584.9,614.4
4/26/18,3,603.6,600.1
4/26/18,4,585.9,599.2
4/26/18,5,598.4,616.5
4/26/18,6,616.5,669.3
4/26/18,7,734.4,756.6
4/26/18,8,837.2,831.2
4/26/18,9,870.8,859.1
4/26/18,10,889.5,865.1
4/26/18,11,898.4,879.5
4/26/18,12,894.4,881
4/26/18,13,845.4,871.9
4/26/18,14,841.8,863.9
4/26/18,15,835,858.7
4/26/18,16,819.4,844.9
4/26/18,17,843,839.1
4/26/18,18,821.5,842
4/26/18,19,799.5,840.6
4/26/18,20,813.2,857.2
4/26/18,21,905.6,875.1
4/26/18,22,828.7,825.8
4/26/18,23,735.4,750.1
4/26/18,24,641.5,682.5
4/27/18,1,625.7,630.6
4/27/18,2,600.3,601.5
4/27/18,3,586.6,589.2
4/27/18,4,587.1,587.1
4/27/18,5,604.8,600.7
4/27/18,6,650.7,643.7
4/27/18,7,788.8,726.6
4/27/18,8,848.9,792.4
4/27/18,9,863.1,818.5
4/27/18,10,883.2,838.1
4/27/18,11,922.6,867.4
4/27/18,12,947.3,876.2
4/27/18,13,921.5,876.2
4/27/18,14,904.1,872.3
4/27/18,15,879.5,866.3
4/27/18,16,863.7,867.8
4/27/18,17,857.2,869.8
4/27/18,18,829.6,866.4
4/27/18,19,838.7,862
4/27/18,20,847.5,864.6
4/27/18,21,871.5,855.6
4/27/18,22,823.6,816
4/27/18,23,750,751.6
4/27/18,24,663.4,687.9
4/28/18,1,588,633.1
4/28/18,2,557,611.8
4/28/18,3,537.3,594.5
4/28/18,4,533,586.6
4/28/18,5,537.7,588.7
4/28/18,6,596.4,602.9
4/28/18,7,639.6,638.7
4/28/18,8,719.9,689.6
4/28/18,9,751,733.7
4/28/18,10,785.6,756.4
4/28/18,11,800.3,768.1
4/28/18,12,784.2,771.2
4/28/18,13,736.3,762.8
4/28/18,14,754.8,751.2
4/28/18,15,743.5,748.6
4/28/18,16,726.4,744.8
4/28/18,17,754.5,755.5
4/28/18,18,763.7,762.3
4/28/18,19,777.1,758.8
4/28/18,20,794.8,767.7
4/28/18,21,807.8,792.4
4/28/18,22,769.2,758.6
4/28/18,23,684.1,708.7
4/28/18,24,642.8,648.3
4/29/18,1,586.5,608
4/29/18,2,552.1,581.9
4/29/18,3,529.8,566.4
4/29/18,4,524.7,556.2
4/29/18,5,506.9,556.8
4/29/18,6,516.1,562.4
